# timestamp tx ty tz qx qy qz qw
1.678810395981386900e+09 -1.023706868290901184e-01 2.261548638343811035e-01 1.805695444345474243e-01 9.904550262044925502e-01 1.373795628081559694e-01 1.121393913616564606e-03 1.115523485132967167e-02
1.678810396032387733e+09 -1.067246794700622559e-01 2.430272251367568970e-01 1.898638904094696045e-01 9.910659350106120202e-01 1.328756383130461072e-01 1.480014785223154709e-03 1.140994130911674072e-02
1.678810396081175327e+09 -1.091248318552970886e-01 2.591260969638824463e-01 1.992451101541519165e-01 9.916505847332494072e-01 1.284573678571813982e-01 1.165656376870094751e-03 1.124560743670555835e-02
1.678810396131691217e+09 -1.116088479757308960e-01 2.758759558200836182e-01 2.088971734046936035e-01 9.922069501757962984e-01 1.240990856245087481e-01 1.242499398519969836e-03 1.110140375134484152e-02
1.678810396181115866e+09 -1.129815354943275452e-01 2.935173511505126953e-01 2.186512202024459839e-01 9.927939011248203549e-01 1.193015260401094069e-01 9.946175088171641237e-04 1.124395436992221137e-02
1.678810396232208252e+09 -1.137596815824508667e-01 3.114878833293914795e-01 2.288396656513214111e-01 9.933222289754156664e-01 1.148287184455369092e-01 1.151431021865417965e-03 1.113503704840222708e-02
1.678810396281125307e+09 -1.144449338316917419e-01 3.280235826969146729e-01 2.389576137065887451e-01 9.938035449271640509e-01 1.106185680135327865e-01 1.242597725947134453e-03 1.079363014601749174e-02
1.678810396330936193e+09 -1.138231009244918823e-01 3.452166020870208740e-01 2.494413703680038452e-01 9.942474263573057858e-01 1.065795272302927921e-01 6.862859691389509680e-04 1.060134749970993544e-02
1.678810396381219625e+09 -1.143011152744293213e-01 3.620620667934417725e-01 2.599281668663024902e-01 9.947565917220796416e-01 1.017869351002501227e-01 7.965537468859059615e-04 9.904977056896684118e-03
1.678810396431864023e+09 -1.153597757220268250e-01 3.805340528488159180e-01 2.711937725543975830e-01 9.952102390568773327e-01 9.724416086438467111e-02 5.500375710380222801e-04 9.992532852351528050e-03
1.678810396481090307e+09 -1.003788113594055176e-01 3.614813685417175293e-01 2.862796783447265625e-01 9.955240037149241106e-01 9.278565780495583171e-02 -7.245725592067256068e-03 -1.644017012544552944e-02
1.678810396530848265e+09 -6.911368668079376221e-02 3.039008677005767822e-01 3.004874885082244873e-01 9.952473236573063931e-01 8.840578965186826621e-02 -1.398570769463854460e-02 -3.836119249030948974e-02
1.678810396580952406e+09 -4.423667117953300476e-02 2.592552006244659424e-01 3.161280453205108643e-01 9.963275140174936428e-01 8.491534185714767757e-02 -8.468196174840134441e-03 -7.011360962708377761e-03
1.678810396632110596e+09 -2.902784384787082672e-02 2.414843440055847168e-01 3.345928490161895752e-01 9.959247533316418766e-01 8.643869158727116031e-02 8.139492568024888968e-04 2.572111553950097787e-02
1.678810396681658030e+09 -2.207818999886512756e-02 2.448363006114959717e-01 3.518751859664916992e-01 9.939325759473739419e-01 9.145791563235869392e-02 1.417172286513561884e-02 5.943606993935366539e-02
1.678810396732240915e+09 -3.515179082751274109e-02 2.627991437911987305e-01 3.672163486480712891e-01 9.912819368706311529e-01 1.004623706584507753e-01 3.458255192594111155e-02 7.791970750704557691e-02
1.678810396781369925e+09 -4.773788899183273315e-02 2.839003801345825195e-01 3.882572054862976074e-01 9.919172053868432481e-01 9.569265983580570178e-02 3.712347718429467869e-02 7.459906134028092273e-02
1.678810396832482338e+09 -7.236099988222122192e-02 2.760957181453704834e-01 3.551735579967498779e-01 9.691063074850273518e-01 2.254699149460790142e-01 3.421549094442710715e-02 9.394457103193945557e-02
1.678810396881573200e+09 -9.332133084535598755e-02 2.846008539199829102e-01 3.334870338439941406e-01 9.619238394010742876e-01 2.544001941512549214e-01 3.913017369431624065e-02 9.193420426779605470e-02
1.678810396931965351e+09 -1.223170533776283264e-01 2.957569658756256104e-01 3.132472634315490723e-01 9.569495782592961630e-01 2.711504659895095926e-01 4.326242148003557608e-02 9.409193563058798615e-02
1.678810396981449604e+09 -1.556853801012039185e-01 3.108875453472137451e-01 2.941013872623443604e-01 9.537595936709947209e-01 2.806471115599808441e-01 4.614198414059879350e-02 9.721498625802274529e-02
1.678810397031954050e+09 -2.203290462493896484e-01 2.801623940467834473e-01 2.606470584869384766e-01 9.513117324868400893e-01 2.837610617315957651e-01 4.072724389728753225e-02 1.132560774633094153e-01
1.678810397081143141e+09 -3.066731989383697510e-01 1.869903802871704102e-01 2.030527442693710327e-01 9.525898091398042888e-01 2.719149289360909827e-01 3.680508953396986749e-02 1.314546017797339206e-01
1.678810397131635904e+09 -3.597413897514343262e-01 1.245682239532470703e-01 1.516104340553283691e-01 9.550778332746714394e-01 2.551029480171525532e-01 3.682257774586589899e-02 1.462631739997003189e-01
1.678810397181609392e+09 -3.972111940383911133e-01 1.481055915355682373e-01 1.235900968313217163e-01 9.626083831490938048e-01 2.196680722799304875e-01 4.141216665493259452e-02 1.530231066370387472e-01
1.678810397231881142e+09 -4.283754825592041016e-01 1.961722970008850098e-01 9.941595047712326050e-02 9.651694567904404165e-01 2.038235148502727523e-01 4.010333357925120745e-02 1.590459591085493229e-01
1.678810397281401396e+09 -4.643688499927520752e-01 2.470185160636901855e-01 7.236149907112121582e-02 9.656020236080108399e-01 1.980724923287522921e-01 4.178651464656522874e-02 1.631989797164290490e-01
1.678810397330848217e+09 -5.012478828430175781e-01 3.052707016468048096e-01 4.192692413926124573e-02 9.666526375713024866e-01 1.886770736593789410e-01 4.395657431684569377e-02 1.674857000645278982e-01
1.678810397380977869e+09 -5.400905609130859375e-01 3.696839511394500732e-01 7.709541823714971542e-03 9.667421758840231139e-01 1.837677393698155803e-01 4.532137224772483930e-02 1.720027806505326495e-01
1.678810397431401253e+09 -5.813351869583129883e-01 4.446918368339538574e-01 -3.018652275204658508e-02 9.674114173368040248e-01 1.769984696287574544e-01 4.941371550023806319e-02 1.741980943521926894e-01
1.678810397480737448e+09 -6.172277927398681641e-01 5.290660858154296875e-01 -6.735287606716156006e-02 9.672202137966297020e-01 1.741216123309866359e-01 4.992424526375103394e-02 1.779727279031945997e-01
1.678810397530776262e+09 -6.676540374755859375e-01 6.074494719505310059e-01 -1.125849708914756775e-01 9.665617178444284585e-01 1.731827377916884125e-01 5.275945273552375137e-02 1.816111920440222349e-01
1.678810397581803799e+09 -7.127134799957275391e-01 7.210220694541931152e-01 -1.560359299182891846e-01 9.670884561442926186e-01 1.678986988117158463e-01 5.529110478860103234e-02 1.830104878443779837e-01
1.678810397632865906e+09 -7.700302004814147949e-01 8.113121390342712402e-01 -2.093991190195083618e-01 9.666586478795498039e-01 1.660005490121744254e-01 5.628142508385800685e-02 1.866742547805337327e-01
1.678810397681743383e+09 -8.502246737480163574e-01 8.985979557037353516e-01 -2.686626017093658447e-01 9.664450593260560662e-01 1.657286432331907533e-01 5.778419441333210171e-02 1.875605262104574900e-01
1.678810397731929541e+09 -9.135066270828247070e-01 9.953363537788391113e-01 -3.280578553676605225e-01 9.657076902152099684e-01 1.647127370058270590e-01 5.760861759572854374e-02 1.922488452656152536e-01
1.678810397781399488e+09 -1.007879376411437988e+00 1.075644731521606445e+00 -3.927878737449645996e-01 9.650462000523681860e-01 1.641127320004266699e-01 6.090927322940322547e-02 1.950459007375097698e-01
1.678810397832332134e+09 -1.083559632301330566e+00 1.181285738945007324e+00 -4.614418447017669678e-01 9.642415245268415314e-01 1.630138735893222057e-01 6.221291899413682741e-02 1.994851175045039837e-01
1.678810397881306171e+09 -1.160835742950439453e+00 1.287022113800048828e+00 -5.333528518676757812e-01 9.641715597916917790e-01 1.593408090246774822e-01 6.382719237824902025e-02 2.022617101216323821e-01
1.678810397931422710e+09 -1.244270443916320801e+00 1.400788068771362305e+00 -6.104488372802734375e-01 9.636266743331906026e-01 1.581235863395537011e-01 6.555675997450748083e-02 2.052385811155335860e-01
1.678810397981792688e+09 -1.329258441925048828e+00 1.519703984260559082e+00 -6.925092935562133789e-01 9.631003855523813106e-01 1.566443611514234946e-01 6.650429300540415534e-02 2.085122789673750365e-01
1.678810398031704187e+09 -1.422305345535278320e+00 1.633852362632751465e+00 -7.793638110160827637e-01 9.636156342060510083e-01 1.501289367136547925e-01 6.937358801312983048e-02 2.099845641019406906e-01
1.678810398081623316e+09 -1.513433575630187988e+00 1.756766796112060547e+00 -8.698296546936035156e-01 9.629070713138988546e-01 1.500901479829664098e-01 7.106927308657719211e-02 2.126783437848979441e-01
1.678810398131333590e+09 -1.605168700218200684e+00 1.890236496925354004e+00 -9.639436006546020508e-01 9.625452436979653470e-01 1.488333294994753642e-01 7.182512938683938142e-02 2.149335819575168005e-01
1.678810398181072235e+09 -1.703307151794433594e+00 2.031744718551635742e+00 -1.061295866966247559e+00 9.620566688207240480e-01 1.463193702452901535e-01 7.381588008873661566e-02 2.181486275806443775e-01
1.678810398231670856e+09 -1.806398749351501465e+00 2.183753967285156250e+00 -1.165581703186035156e+00 9.624716501179856332e-01 1.393072585110014527e-01 7.632529625860592914e-02 2.200369505250120428e-01
1.678810398280978680e+09 -1.910665035247802734e+00 2.339714288711547852e+00 -1.270974040031433105e+00 9.621674181171695484e-01 1.368625279292267627e-01 7.799093978000444516e-02 2.223059182181018334e-01
1.678810398332601786e+09 -2.021898746490478516e+00 2.511281251907348633e+00 -1.386001110076904297e+00 9.625333640280331338e-01 1.315504839767182022e-01 7.914271536843713040e-02 2.235182853873027287e-01
1.678810398380880117e+09 -2.132677316665649414e+00 2.677671909332275391e+00 -1.499518394470214844e+00 9.626552279202484907e-01 1.258275407003304203e-01 8.164670402363850832e-02 2.253800299077036995e-01
1.678810398432791471e+09 -2.251353502273559570e+00 2.864914417266845703e+00 -1.624951243400573730e+00 9.623339519724344315e-01 1.244731512788662675e-01 8.302638461895683886e-02 2.269943147942912742e-01
1.678810398481873035e+09 -2.368922948837280273e+00 3.048388242721557617e+00 -1.747104883193969727e+00 9.618464286308140432e-01 1.232436619645666948e-01 8.488924209881215655e-02 2.290333252860839164e-01
1.678810398532316685e+09 -2.493729591369628906e+00 3.243168592453002930e+00 -1.877354145050048828e+00 9.613272227949969384e-01 1.219497505988753339e-01 8.797552889010110122e-02 2.307347727557281514e-01
1.678810398581326962e+09 -2.610339641571044922e+00 3.436535596847534180e+00 -1.997971415519714355e+00 9.606677805466860010e-01 1.223965127449203466e-01 9.167783626877207270e-02 2.318009564787496535e-01
1.678810398633136272e+09 -2.699431419372558594e+00 3.603167057037353516e+00 -2.071039676666259766e+00 9.588152272683100330e-01 1.248836080521835701e-01 9.523055212254102897e-02 2.366613325846108618e-01
1.678810398681437969e+09 -2.734205722808837891e+00 3.748892307281494141e+00 -2.069908380508422852e+00 9.573926682910252062e-01 1.282034781851495719e-01 9.166592127121972466e-02 2.419927803909020791e-01
1.678810398731701851e+09 -2.838786840438842773e+00 3.978287458419799805e+00 -2.201487779617309570e+00 9.570095395408779737e-01 1.223862152798179531e-01 8.549533656027846762e-02 2.486863545988875768e-01
1.678810398781437635e+09 -2.878787279129028320e+00 4.209178924560546875e+00 -2.275729179382324219e+00 9.558930340743432286e-01 1.248490799698470377e-01 8.182286657797065155e-02 2.529550022114460672e-01
1.678810398832097292e+09 -2.932098865509033203e+00 4.454922676086425781e+00 -2.359438180923461914e+00 9.543643227711664512e-01 1.287177534125663048e-01 8.097189859955962465e-02 2.570292415565538779e-01
1.678810398881438255e+09 -3.034553050994873047e+00 4.703154563903808594e+00 -2.487105131149291992e+00 9.531524285016288456e-01 1.319162412921935090e-01 8.048991201429690767e-02 2.600383190776275888e-01
1.678810398931525469e+09 -3.103720188140869141e+00 4.962285041809082031e+00 -2.588545560836791992e+00 9.523427514160442975e-01 1.324397097471413376e-01 7.962616802933961124e-02 2.629879854144955842e-01
1.678810398981099367e+09 -3.193466424942016602e+00 5.221729278564453125e+00 -2.709848403930664062e+00 9.514698289661552844e-01 1.337728850027436467e-01 8.118973826465952781e-02 2.649871812100991764e-01
1.678810399031633615e+09 -3.286427259445190430e+00 5.486363887786865234e+00 -2.837294340133666992e+00 9.505989368295121311e-01 1.349818680491696732e-01 8.386876272412077671e-02 2.666600593183818813e-01
1.678810399080944061e+09 -3.385354280471801758e+00 5.765104293823242188e+00 -2.990969181060791016e+00 9.494977807483341303e-01 1.366317068207431595e-01 7.674690027234533363e-02 2.718375513865322057e-01
1.678810399130906582e+09 -3.461868524551391602e+00 6.049909114837646484e+00 -3.136885166168212891e+00 9.491270382373626635e-01 1.364852877815733168e-01 7.953461670987919951e-02 2.724038844267191450e-01
1.678810399180690289e+09 -3.541678667068481445e+00 6.342054843902587891e+00 -3.289181947708129883e+00 9.486261590664060162e-01 1.394595501520680680e-01 7.843521969572250785e-02 2.729603643710646899e-01
1.678810399232892752e+09 -3.671350717544555664e+00 6.657544136047363281e+00 -3.474426269531250000e+00 9.485774700539042481e-01 1.392493108409000313e-01 8.078370298045552123e-02 2.725516576160092463e-01
1.678810399281687975e+09 -3.803326845169067383e+00 6.965699672698974609e+00 -3.658878564834594727e+00 9.486029249194221080e-01 1.421211675054117607e-01 7.914381558599913047e-02 2.714596121630352132e-01
1.678810399332156181e+09 -3.944594860076904297e+00 7.289156913757324219e+00 -3.853779792785644531e+00 9.487910985546950116e-01 1.429047512653363605e-01 8.095956186529627840e-02 2.698503894971190920e-01
1.678810399381308556e+09 -4.092939376831054688e+00 7.616117000579833984e+00 -4.052719116210937500e+00 9.484914125751806591e-01 1.464411701187503800e-01 8.051304911542006559e-02 2.691406191705883466e-01
1.678810399432815313e+09 -4.240290641784667969e+00 7.958496093750000000e+00 -4.265013694763183594e+00 9.503414720518891246e-01 1.470257561537943458e-01 8.171107184579322336e-02 2.618354717441181423e-01
1.678810399481543303e+09 -4.393727779388427734e+00 8.296429634094238281e+00 -4.474274158477783203e+00 9.509100290971053138e-01 1.479859794947255558e-01 8.299285149865265332e-02 2.588096849726683191e-01
1.678810399531835318e+09 -4.553899765014648438e+00 8.654582977294921875e+00 -4.695192813873291016e+00 9.507417929527123279e-01 1.503455584273205303e-01 8.348611438998822243e-02 2.579075898423713875e-01
1.678810399581644535e+09 -4.717526912689208984e+00 9.016799926757812500e+00 -4.918053627014160156e+00 9.509289200099563244e-01 1.506925811070501386e-01 8.439972939394269069e-02 2.567150575369946952e-01
1.678810399632154465e+09 -4.883711338043212891e+00 9.389497756958007812e+00 -5.149138927459716797e+00 9.527266513673161574e-01 1.460703892851555885e-01 8.541401378918468679e-02 2.523485989597016310e-01
1.678810399681635618e+09 -5.051929950714111328e+00 9.763041496276855469e+00 -5.379139423370361328e+00 9.529983837606650354e-01 1.467357402286448842e-01 8.582787071847954030e-02 2.507913070603602357e-01
1.678810399731563807e+09 -5.227989196777343750e+00 1.014747714996337891e+01 -5.616549491882324219e+00 9.532039168156770659e-01 1.467856914214617781e-01 8.714286985444900935e-02 2.495242953996781032e-01
1.678810399781531334e+09 -5.398369789123535156e+00 1.053464794158935547e+01 -5.858818054199218750e+00 9.538025722461379585e-01 1.538514920387638041e-01 8.287693444074598070e-02 2.443804110639823668e-01
1.678810399831626177e+09 -5.586721420288085938e+00 1.093243789672851562e+01 -6.103364944458007812e+00 9.548255227619552032e-01 1.513374356911380003e-01 8.564858369112457459e-02 2.409761850318291043e-01
1.678810399880955935e+09 -5.773778915405273438e+00 1.133383846282958984e+01 -6.346462726593017578e+00 9.547700766518177895e-01 1.546299640344381277e-01 8.459960783908308801e-02 2.394714624051554608e-01
1.678810399930927753e+09 -5.971277236938476562e+00 1.174626064300537109e+01 -6.596635341644287109e+00 9.550254658469102820e-01 1.544240124024192362e-01 8.675667590497705695e-02 2.378084589819049188e-01
1.678810399980652571e+09 -6.168616771697998047e+00 1.216298007965087891e+01 -6.850522994995117188e+00 9.570369077819649295e-01 1.480924238659972192e-01 8.761403866389852468e-02 2.333940259853059529e-01
1.678810400032057524e+09 -6.379201889038085938e+00 1.260166168212890625e+01 -7.117120742797851562e+00 9.573550128006955706e-01 1.480420422780761580e-01 8.826263355677382849e-02 2.318720351856581319e-01
1.678810400080998182e+09 -6.588078975677490234e+00 1.302530479431152344e+01 -7.374873638153076172e+00 9.582702948048450464e-01 1.462375107419159048e-01 8.970502796143342561e-02 2.286605355217248281e-01
1.678810400132926464e+09 -6.807634830474853516e+00 1.347924709320068359e+01 -7.649715423583984375e+00 9.585699508900296095e-01 1.538807462938382165e-01 8.577784213345646114e-02 2.238448725561197616e-01
1.678810400181526661e+09 -7.029562473297119141e+00 1.391282653808593750e+01 -7.909468173980712891e+00 9.593484185463758696e-01 1.517427827487383418e-01 8.970062232486247789e-02 2.204053948313636491e-01
1.678810400232951164e+09 -7.266260623931884766e+00 1.438434123992919922e+01 -8.182243347167968750e+00 9.591237923016094902e-01 1.539160910538184823e-01 8.903459478456969556e-02 2.201459263471374772e-01
1.678810400281374931e+09 -7.500601291656494141e+00 1.482721519470214844e+01 -8.441154479980468750e+00 9.598553091299747431e-01 1.539148673981691196e-01 9.305824997779311991e-02 2.152397761564422141e-01
1.678810400332087517e+09 -7.742952823638916016e+00 1.529978370666503906e+01 -8.710771560668945312e+00 9.621969179179695741e-01 1.505888507298240864e-01 9.184185146087453511e-02 2.075214772144549358e-01
1.678810400381511211e+09 -7.987313747406005859e+00 1.575639724731445312e+01 -8.978182792663574219e+00 9.645613915235657920e-01 1.482850444866179451e-01 9.248906265873188537e-02 1.976831830283833635e-01
1.678810400432349443e+09 -8.247218132019042969e+00 1.624048233032226562e+01 -9.249415397644042969e+00 9.657103315481765371e-01 1.452440007807267452e-01 9.225857158657153889e-02 1.944121697505704349e-01
1.678810400481653929e+09 -8.501425743103027344e+00 1.671575164794921875e+01 -9.511387825012207031e+00 9.662616620765968056e-01 1.456512386535274706e-01 9.042054388515380348e-02 1.922192558594975342e-01
1.678810400531297445e+09 -8.769481658935546875e+00 1.719927978515625000e+01 -9.776147842407226562e+00 9.669476944271543362e-01 1.428301959491261319e-01 9.196194448440651870e-02 1.901438721962710743e-01
1.678810400581260681e+09 -9.038741111755371094e+00 1.768721961975097656e+01 -1.004158496856689453e+01 9.679610552323336670e-01 1.418671284021850998e-01 9.091331643615702118e-02 1.861716474842620705e-01
1.678810400631801367e+09 -9.322849273681640625e+00 1.818942260742187500e+01 -1.030922031402587891e+01 9.690713382167307488e-01 1.386822326775424552e-01 9.116618425341072030e-02 1.826381850410249696e-01
1.678810400681239128e+09 -9.595379829406738281e+00 1.867195892333984375e+01 -1.056649589538574219e+01 9.707684523397400733e-01 1.340904601440423838e-01 8.446703338247646409e-02 1.802600363692087315e-01
1.678810400731033564e+09 -9.861544609069824219e+00 1.914248275756835938e+01 -1.082382583618164062e+01 9.716936863838420146e-01 1.326814282654084354e-01 7.980356298033983165e-02 1.784332081504834966e-01
1.678810400780932426e+09 -1.014218139648437500e+01 1.962773323059082031e+01 -1.107911396026611328e+01 9.726552133726606986e-01 1.293453622394809543e-01 7.931712565442038121e-02 1.758419936876347012e-01
1.678810400832765341e+09 -1.037444877624511719e+01 2.003183174133300781e+01 -1.135921669006347656e+01 9.741512095019422279e-01 1.255787928891367033e-01 8.390422298089471320e-02 1.679865148408720976e-01
1.678810400880758047e+09 -1.065949630737304688e+01 2.050299263000488281e+01 -1.160466766357421875e+01 9.753233663791924801e-01 1.204581543067827498e-01 8.518456557084461145e-02 1.642490604060468651e-01
1.678810400932472944e+09 -1.083635139465332031e+01 2.081363677978515625e+01 -1.188017940521240234e+01 9.753485964534434061e-01 1.205456486129607013e-01 8.524509559970157302e-02 1.640034623810623648e-01
1.678810400980711937e+09 -1.101987457275390625e+01 2.112172698974609375e+01 -1.213000488281250000e+01 9.752932208060720587e-01 1.192430185390170871e-01 8.748432264228465927e-02 1.641058477667472482e-01
1.678810401032589436e+09 -1.119525527954101562e+01 2.142181015014648438e+01 -1.238908481597900391e+01 9.754799558101699963e-01 1.207444289554384098e-01 8.577758033080969124e-02 1.627938739676818847e-01
1.678810401081774235e+09 -1.135638523101806641e+01 2.167922592163085938e+01 -1.262592411041259766e+01 9.754058590046252863e-01 1.215549765888035150e-01 8.648484086184252129e-02 1.622595765649786914e-01
1.678810401131817102e+09 -1.161806488037109375e+01 2.209280776977539062e+01 -1.287002468109130859e+01 9.759952717425316449e-01 1.192026250117833447e-01 8.679123697037435803e-02 1.602848867225922513e-01
